MonthYear,Date,Excess CAPE Yield,CPI,CPI Change,Recession Phase,Recession Period,In Recession,USGGBE01 Index,USGGBE02 Index,USGGBE05 Index,USGGBE10 Index,USGGBE30 Index,Fed Fund Effective Rate,UST2Y,UST5Y,UST10Y,UST30Y,Real IR 2Y,Real IR 5Y,Real IR 10Y,Real IR 30Y,RealGDP,RealGDP Annualized Growth 1yr,RealGDP Annualized Growth 3yr,RealGDP Annualized Growth 5yr,US IG Spread,US HY Spread,Real_M1,Real_M2,Real_M1_Growth,Real_M1_Pct_Growth,Real_M2_Growth,Real_M2_Pct_Growth,Unemployment Rate,ACMTP05,ACMTP10,US IG Spread Ex ERPB And Term Premia
Jun-1918,1918-06-30,0.1629,14.7,0.1999999999999993,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1918,1918-05-31,0.1594,14.5,0.3000000000000007,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1918,1918-04-30,0.1585,14.2,0.1999999999999993,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1918,1918-03-31,0.1544,14.0,-0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1918,1918-02-28,0.1529,14.1,0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1918,1918-01-31,0.1541,14.0,0.3000000000000007,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1917,1917-12-31,0.1563,13.7,0.1999999999999993,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1917,1917-11-30,0.145,13.5,0.0,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1917,1917-10-31,0.1282,13.5,0.1999999999999993,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1917,1917-09-30,0.1184,13.3,0.3000000000000007,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1917,1917-08-31,0.1072,13.0,0.1999999999999993,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1917,1917-07-31,0.1003,12.8,-0.1999999999999993,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1917,1917-06-30,0.1004,13.0,0.1999999999999993,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1917,1917-05-31,0.1003,12.8,0.20000000000000107,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1917,1917-04-30,0.0954,12.6,0.5999999999999996,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1917,1917-03-31,0.0838,12.0,0.0,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1917,1917-02-28,0.0855,12.0,0.3000000000000007,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1917,1917-01-31,0.077,11.7,0.09999999999999964,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1916,1916-12-31,0.0718,11.6,0.09999999999999964,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1916,1916-11-30,0.0675,11.5,0.1999999999999993,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1916,1916-10-31,0.067,11.3,0.20000000000000107,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1916,1916-09-30,0.0683,11.1,0.1999999999999993,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1916,1916-08-31,0.0693,10.9,0.09999999999999964,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1916,1916-07-31,0.0704,10.8,0.0,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1916,1916-06-30,0.0656,10.8,0.10000000000000142,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1916,1916-05-31,0.0646,10.7,0.09999999999999964,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1916,1916-04-30,0.0657,10.6,0.09999999999999964,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1916,1916-03-31,0.0631,10.5,0.09999999999999964,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1916,1916-02-29,0.0611,10.4,0.0,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1916,1916-01-31,0.06,10.4,0.09999999999999964,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1915,1915-12-31,0.0568,10.3,0.0,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1915,1915-11-30,0.0579,10.3,0.10000000000000142,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1915,1915-10-31,0.0598,10.2,0.09999999999999964,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1915,1915-09-30,0.0622,10.1,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1915,1915-08-31,0.064,10.1,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1915,1915-07-31,0.0686,10.1,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1915,1915-06-30,0.0681,10.1,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1915,1915-05-31,0.069,10.1,0.09999999999999964,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1915,1915-04-30,0.0637,10.0,0.09999999999999964,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1915,1915-03-31,0.0682,9.9,-0.09999999999999964,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1915,1915-02-28,0.0713,10.0,-0.09999999999999964,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1915,1915-01-31,0.0719,10.1,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1914,1914-12-31,0.0738,10.1,-0.09999999999999964,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1914,1914-11-30,0.0716,10.2,0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1914,1914-10-31,0.0721,10.1,-0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1914,1914-09-30,0.0742,10.2,0.0,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1914,1914-08-31,0.0755,10.2,0.1999999999999993,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1914,1914-07-31,0.073,10.0,0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1914,1914-06-30,0.066,9.9,0.0,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1914,1914-05-31,0.0657,9.9,0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1914,1914-04-30,0.062,9.8,-0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1914,1914-03-31,0.0607,9.9,0.0,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1914,1914-02-28,0.058,9.9,-0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1914,1914-01-31,0.0634,10.0,0.0,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1913,1913-12-31,0.0691,10.0,-0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1913,1913-11-30,0.0707,10.1,0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1913,1913-10-31,0.0651,10.0,0.0,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1913,1913-09-30,0.061,10.0,0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1913,1913-08-31,0.0608,9.9,0.0,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1913,1913-07-31,0.0629,9.9,0.09999999999999964,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1913,1913-06-30,0.0619,9.8,0.10000000000000142,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1913,1913-05-31,0.0554,9.7,-0.10000000000000142,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1913,1913-04-30,0.0525,9.8,0.0,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1913,1913-03-31,0.0522,9.8,0.0,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1913,1913-02-28,0.0471,9.8,0.0,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1913,1913-01-31,0.044,9.8,0.10000000000000142,In Recession,1913/01-1914/12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1912,1912-12-31,0.0431,9.7,-0.10000000000000142,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1912,1912-11-30,0.0437,9.8,0.0,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1912,1912-10-31,0.0399,9.8,0.0,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1912,1912-09-30,0.047,9.8,0.10000000000000142,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1912,1912-08-31,0.0472,9.7,0.08999999999999986,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1912,1912-07-31,0.0464,9.61,0.0,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1912,1912-06-30,0.0468,9.61,-0.08999999999999986,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1912,1912-05-31,0.0501,9.7,0.0,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1912,1912-04-30,0.0516,9.7,0.27999999999999936,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1912,1912-03-31,0.0503,9.42,0.1899999999999995,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1912,1912-02-29,0.0491,9.23,0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1912,1912-01-31,0.047,9.13,0.09000000000000163,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1911,1911-12-31,0.0441,9.04,-0.09000000000000163,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1911,1911-11-30,0.0475,9.13,-0.09999999999999964,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1911,1911-10-31,0.0534,9.23,0.0,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1911,1911-09-30,0.0539,9.23,0.09999999999999964,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1911,1911-08-31,0.0491,9.13,0.28000000000000114,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1911,1911-07-31,0.0415,8.85,0.09999999999999964,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1911,1911-06-30,0.0407,8.75,0.0,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1911,1911-05-31,0.0419,8.75,0.0,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1911,1911-04-30,0.0433,8.75,-0.28999999999999915,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1911,1911-03-31,0.0471,9.04,0.09999999999999964,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1911,1911-02-28,0.0444,8.94,-0.2900000000000009,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1911,1911-01-31,0.0496,9.23,0.0,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1910,1910-12-31,0.0525,9.23,0.0,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1910,1910-11-30,0.0491,9.23,-0.1899999999999995,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1910,1910-10-31,0.0525,9.42,-0.27999999999999936,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1910,1910-09-30,0.0598,9.7,-0.10000000000000142,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1910,1910-08-31,0.0633,9.8,-0.09999999999999964,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1910,1910-07-31,0.0656,9.9,0.0,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1910,1910-06-30,0.0627,9.9,-0.08999999999999986,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1910,1910-05-31,0.0594,9.99,-0.1899999999999995,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1910,1910-04-30,0.059,10.18,0.08999999999999986,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1910,1910-03-31,0.0555,10.09,0.1899999999999995,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1910,1910-02-28,0.0538,9.9,0.0,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1910,1910-01-31,0.0524,9.9,-0.08999999999999986,In Recession,1910/01-1912/01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1909,1909-12-31,0.0526,9.99,0.08999999999999986,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1909,1909-11-30,0.053,9.9,0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1909,1909-10-31,0.0523,9.8,0.19000000000000128,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1909,1909-09-30,0.0505,9.61,0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1909,1909-08-31,0.0529,9.51,0.08999999999999986,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1909,1909-07-31,0.0541,9.42,0.0,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1909,1909-06-30,0.0564,9.42,0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1909,1909-05-31,0.0573,9.32,0.08999999999999986,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1909,1909-04-30,0.0577,9.23,0.19000000000000128,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1909,1909-03-31,0.0586,9.04,0.0,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1909,1909-02-28,0.0596,9.04,0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1909,1909-01-31,0.0586,8.94,-0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1908,1908-12-31,0.0604,9.04,0.09999999999999964,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1908,1908-11-30,0.0614,8.94,0.08999999999999986,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1908,1908-10-31,0.064,8.85,0.09999999999999964,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1908,1908-09-30,0.0627,8.75,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1908,1908-08-31,0.0617,8.75,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1908,1908-07-31,0.0645,8.75,0.08999999999999986,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1908,1908-06-30,0.0635,8.66,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1908,1908-05-31,0.0563,8.66,0.0,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1908,1908-04-30,0.067,8.66,0.09999999999999964,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1908,1908-03-31,0.0689,8.56,0.0,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1908,1908-02-29,0.0719,8.56,-0.09999999999999964,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1908,1908-01-31,0.0719,8.66,-0.08999999999999986,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1907,1907-12-31,0.0774,8.75,-0.1899999999999995,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1907,1907-11-30,0.086,8.94,-0.3800000000000008,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1907,1907-10-31,0.0883,9.32,0.08999999999999986,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1907,1907-09-30,0.0748,9.23,0.0,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1907,1907-08-31,0.0767,9.23,0.0,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1907,1907-07-31,0.0752,9.23,0.0,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1907,1907-06-30,0.0778,9.23,0.09999999999999964,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1907,1907-05-31,0.0733,9.13,0.19000000000000128,In Recession,1907/05-1908/06,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1907,1907-04-30,0.0654,8.94,0.0,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1907,1907-03-31,0.064,8.94,-0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1907,1907-02-28,0.0588,9.04,0.1899999999999995,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1907,1907-01-31,0.0532,8.85,-0.08999999999999986,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1906,1906-12-31,0.05,8.94,0.08999999999999986,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1906,1906-11-30,0.0476,8.85,0.09999999999999964,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1906,1906-10-31,0.0499,8.75,0.1899999999999995,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1906,1906-09-30,0.0477,8.56,0.08999999999999986,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1906,1906-08-31,0.0474,8.47,0.19000000000000128,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1906,1906-07-31,0.0475,8.28,-0.28000000000000114,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1906,1906-06-30,0.0512,8.56,0.0,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1906,1906-05-31,0.0502,8.56,0.08999999999999986,1Yr Before,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1906,1906-04-30,0.0454,8.47,0.0,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1906,1906-03-31,0.043,8.47,0.0,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1906,1906-02-28,0.0416,8.47,0.0,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1906,1906-01-31,0.0397,8.47,0.0,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1905,1905-12-31,0.0396,8.47,0.10000000000000142,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1905,1905-11-30,0.0373,8.37,0.08999999999999986,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1905,1905-10-31,0.0349,8.28,0.0,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1905,1905-09-30,0.0353,8.28,-0.08999999999999986,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1905,1905-08-31,0.0369,8.37,0.08999999999999986,Other time,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1905,1905-07-31,0.0352,8.28,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1905,1905-06-30,0.0351,8.28,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1905,1905-05-31,0.0367,8.28,-0.08999999999999986,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1905,1905-04-30,0.0369,8.37,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1905,1905-03-31,0.0403,8.37,-0.10000000000000142,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1905,1905-02-28,0.0432,8.47,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1905,1905-01-31,0.0452,8.47,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1904,1904-12-31,0.0461,8.47,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1904,1904-11-30,0.045,8.47,0.19000000000000128,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1904,1904-10-31,0.0441,8.28,0.0,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1904,1904-09-30,0.0443,8.28,0.09999999999999964,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1904,1904-08-31,0.0462,8.18,0.08999999999999986,1Yr After,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1904,1904-07-31,0.049,8.09,0.0,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1904,1904-06-30,0.0514,8.09,0.0,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1904,1904-05-31,0.0512,8.09,-0.1899999999999995,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1904,1904-04-30,0.0535,8.28,-0.08999999999999986,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1904,1904-03-31,0.0568,8.37,-0.10000000000000142,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1904,1904-02-29,0.0554,8.47,0.19000000000000128,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1904,1904-01-31,0.0481,8.28,0.1899999999999995,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1903,1903-12-31,0.0424,8.09,0.0,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-1903,1903-11-30,0.0437,8.09,-0.08999999999999986,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-1903,1903-10-31,0.0429,8.18,-0.09999999999999964,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-1903,1903-09-30,0.0438,8.28,0.09999999999999964,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-1903,1903-08-31,0.0443,8.18,0.0,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-1903,1903-07-31,0.038,8.18,0.0,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-1903,1903-06-30,0.0325,8.18,0.0,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-1903,1903-05-31,0.0267,8.18,-0.1899999999999995,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-1903,1903-04-30,0.0278,8.37,0.0,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-1903,1903-03-31,0.0242,8.37,-0.2900000000000009,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-1903,1903-02-28,0.0247,8.66,0.0,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-1903,1903-01-31,0.0255,8.66,0.09999999999999964,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-1902,1902-12-31,0.0299,8.56,0.08999999999999986,In Recession,1902/09-1904/08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
